1,2,3,4,5,6,7,8
169,90834,1,손질한 부추와 오이는 먹기 좋게 잘라준다.,http://file.okdab.com/recipe/147521990367401613.jpg, ,2021.11.01,test
170,90818,7,구운 가지에 준비한 속 재료를 넣고 말아준다.,http://file.okdab.com/recipe/147521219352101583.jpg, ,2021.11.01,test
171,90818,1,준비된  채소를 깨끗하게 손질한다., , ,2021.11.01,test
172,90818,6,버터오일 두른 달궈진 팬에 가지를 앞뒤로 고루 구워준다.,http://file.okdab.com/recipe/147521219351601582.jpg,버터가 없다면 오일을 사용한다.,2021.11.01,test
173,90818,5,익은 고기를 속 재료 크기와 같게 잘라준다., , ,2021.11.01,test
174,90818,4,달궈진 팬에 버섯을 볶은 후 고기를 익혀준다.,http://file.okdab.com/recipe/147521219350801581.jpg, ,2021.11.01,test
175,90818,3,소고기와 가지에 소금을 뿌려 밑간을 한다.,http://file.okdab.com/recipe/147521219350301580.jpg, ,2021.11.01,test
176,90818,2,속 재료가 될 과일과 채소는 길이를 비슷하게  잘라주고 가지는 얇게 저며 준다.,http://file.okdab.com/recipe/147521219349901579.jpg,재료의 길이는 가지에 말기 좋을 정도로 잘라준다.,2021.11.01,test
177,90799,2,바질페스토 재료를 믹서에 넣고 갈아준다.,http://file.okdab.com/recipe/147433913100200908.jpg,파메르산치즈가 짠맛이 나기 때문에 소금과 후추는 간을 보고 조금씩 넣어준다.,2021.11.01,test
178,90799,6,새우가 다 익으면 삶은 스파게티 면과 준비해준 바질페스토를 넣고 잘 섞어준다.,http://file.okdab.com/recipe/147433913102500912.jpg,바질페스토와 소금 후추는 양을 조절해서 넣어준다.,2021.11.01,test
179,90799,5,펜에 새우와 화이트와인을 넣어 새우를 익혀준다.,http://file.okdab.com/recipe/147433913101300911.jpg,다진마늘이 살짝 갈색이 돌 때 새우를 넣어 준다.,2021.11.01,test
180,90799,1,바질을 손질 후 물기를 빼준다.,http://file.okdab.com/recipe/147433913098900907.jpg, ,2021.11.01,test
181,90799,3,스파게티면 을 8분정도 삶은 후 체에 받쳐둔다.,http://file.okdab.com/recipe/147433913100600909.jpg,살짝 덜 익은 면을 선호 시 7분정도 삶아준다.,2021.11.01,test
182,90799,4,달궈진 펜에 오일을 둘러주고 다진마늘을 넣어 향을 내어준다.,http://file.okdab.com/recipe/147433913101000910.jpg,마늘과 오일이 타지 않도록 중불로 한다.,2021.11.01,test
183,73712,1,손질한 시금치를 씻어 물 반 컵과 함께 믹서기에 넣고 곱게 갈아준다.,http://file.okdab.com/recipe/147139850209700756.jpg,수제비 반죽의 간이 된 소금과 올리브유는 시금치를 갈 때 같이 넣어 간다.,2021.11.01,test
184,73712,2,곱게 갈린 시금치를 밀가루와 찹쌀가루 위로 조금씩 부으며 반죽한다.,http://file.okdab.com/recipe/147139850210000757.jpg,시금치 즙을 한꺼번에 넣지 않고 반죽의 상태를 봐가며 부어준다.,2021.11.01,test
185,73712,6,마지막으로 들깨 가루를 넣어 10분간 끓이면서 소금으로 간을 해 준다.,http://file.okdab.com/recipe/147139850211100761.jpg, ,2021.11.01,test
186,73712,3,완성된 반죽을 비닐로 싸서 냉장고에 넣어 숙성시킨다.,http://file.okdab.com/recipe/147139850210300758.jpg,숙성시간은 1시간 이상해야 쫄깃해 진다.,2021.11.01,test
187,73712,5,끓는 육수 물에 숙성된 수제비 반죽을 넓게 펴 조금씩 떼어내 넣어 한번 끓여준다.,http://file.okdab.com/recipe/147139850210800760.jpg, ,2021.11.01,test
188,73712,4,수제비 반죽을 숙성 시키는 동안 육수를 만들어 준다. 냄비에 물 과 육수용 재료를 넣고 10여분 끓인다.,http://file.okdab.com/recipe/147139850210500759.jpg,육수가 완성되면 다시마나 멸치는 건진다.,2021.11.01,test
189,73699,5,후라이팬에 3분간 구우면서 단호박 모양을 잡아 준다.,http://file.okdab.com/recipe/147133786064900731.jpg, ,2021.11.01,test
190,73699,3,구워진 단호박 위에 전분을 뿌리고 그위에 옥수수와 썰은 파프리카와 무지개고추를 얹는다.,http://file.okdab.com/recipe/147133786064200729.jpg, ,2021.11.01,test
191,73699,2,후라이팬에 앞뒤로 구워준다.,http://file.okdab.com/recipe/147133786063800728.jpg, ,2021.11.01,test
192,73699,1,비닐에 씌운 단호박을 전자렌지에 5분 돌려준후 씨앗을 제거하고 반달모양이 되도록 편썰기를 한다.,http://file.okdab.com/recipe/147133786063400727.jpg, ,2021.11.01,test
193,73699,4,슈레드 치즈를 얹고 그 위에 슬라이스 치즈를 얹어 준다.,http://file.okdab.com/recipe/147133786064600730.jpg, ,2021.11.01,test
194,73679,3,큰 볼에 배추 무 배 밤 김치양념을 넣고 버무린 다음 미나리 실파 다진마늘 다진생강을 넣고 버무린다.,http://file.okdab.com/recipe/142362278542800066.jpg,미나리와 실파는 너무 세게 버무리면 풋내가 날 수 있으므로 가볍게 버무린다.,2021.11.01,test
195,73679,2,굴은 소금물에 담가 씻어 물기를 빼고 낙지다리는 소금으로 문질러 씻어 3㎝길이로 썬다. 북어는 물에 불려 껍질을 벗겨내고 뼈를 발라낸 후 2.5×2.5×0.3cm 크기로 썬다.,http://file.okdab.com/recipe/142362278541600065.jpg, ,2021.11.01,test
196,73679,1,절인배추는 물기를 뺀 후 겉잎은 제거하고 3×3×0.3㎝로 썬다. 무와 배도 배추와 같은 크기로 썬다. 미나리 실파는 2.5㎝길이로 썰고 밤은 동글납작하게 편으로 썬다.,http://file.okdab.com/recipe/142362278539700064.jpg, ,2021.11.01,test
197,73679,4,마지막에 생굴 낙지 북어를 넣고 버무린다.,http://file.okdab.com/recipe/142362278544300067.jpg, ,2021.11.01,test
198,62330,1,절인배추는 물기를 뺀 후 겉잎은 6~7장정도 보자기용으로 떼어두고 속 부분은 3×3×0.3㎝로 썬다. 무와 배도 배추와 같은 크기로 썬다. 갓 미나리 실파는 2.5㎝길이로 썬다.,http://file.okdab.com/recipe/142362203934400059.jpg, ,2021.11.01,test
199,62330,4,넓은 그릇에 절인 배춧잎을 깔고 버무린 김칫소를 소복하게 채운다. 대추채 잣을 고명으로 얹고 펼쳐진 배춧잎 보자기로 한 장씩 차례로 덮어 싸고 2~3일 후 삼삼한 소금물을 보쌈김치가 절반 정도 잠기도록 붓는다.,http://file.okdab.com/recipe/142362203939400062.jpg,상에 올릴 때에는 덮어 쌌던 배춧잎의 끝을 바깥쪽으로 말아 접어 그릇안쪽으로 넣는다.,2021.11.01,test
200,62330,3,큰 볼에 배추 무 김치양념을 먼저 넣고 버무린 후 갓 미나리 실파 배 굴 낙지를 고루 섞어 김칫소를 만든다.,http://file.okdab.com/recipe/142362203937900061.jpg, ,2021.11.01,test
201,62330,2,밤은 동글납작하게 편으로 썰고 대추는 곱게 채 썰고 잣은 고깔을 뗀다. 굴은 소금물에 담가 씻어 물기를 빼고 낙지다리는 소금으로 문질러 씻어 3㎝길이로 썬다. 마늘 2쪽과 생강 1/2톨은 채 썰고 나머지는 다져서 분량의 재료를 넣고 김치양념을 만든다.,http://file.okdab.com/recipe/142362203936400060.jpg, ,2021.11.01,test
202,39692,3,갈비양념을 만들어 데친 돼지갈비에 넣고 버무려 밑간한다. 시래기는 된장과 다진파를 넣고 버무려 밑간한다.,http://file.okdab.com/recipe/142362140257400055.jpg, ,2021.11.01,test
203,39692,2,냄비에 찬물 1.5L 대파 양파 통마늘 통후추를 넣고 끓인다. 핏물을 뺀 돼지갈비를 넣고 살짝 데쳐내어 불순물을 제거한다.,http://file.okdab.com/recipe/142362140256600054.jpg, ,2021.11.01,test
204,39692,1,돼지갈비는 흐르는 물에 깨끗이 씻은 다음 찬물에 30분 정도 담가 핏물을 뺀다.,http://file.okdab.com/recipe/142362140254400053.jpg, ,2021.11.01,test
205,39692,4,냄비에 밑간한 돼지갈비와 시래기 다시마 우린 물 2컵을 넣은 다음 뚜껑을 닫고 푹 익힌다. 바닥이 눌어붙지 않도록 중간 중간 뒤섞어가며 익힌다.,http://file.okdab.com/recipe/142362140258500056.jpg, ,2021.11.01,test
206,39665,3,냄비에 먼저 갈아둔 찹쌀 잘게 뜯은 닭 다진 인삼 닭육수 3컵을 넣고 바닥이 눌어붙지 않도록 나무주걱으로 바닥을 저으며 끓인다.,http://file.okdab.com/recipe/142362084735100050.jpg, ,2021.11.01,test
207,39665,2,찹쌀은 씻어 1시간 이상 불려두었다가 체에 밭친 뒤 물 2컵과 함께 믹서에 곱게 간다. 땅콩은 껍질을 벗기고 검은깨 물 1컵과 함께 믹서에 곱게 간 후 체에 거른다. 체에 남아있는 껍질에 물 1컵을 더 넣고 거른다.,http://file.okdab.com/recipe/142362084734400049.jpg, ,2021.11.01,test
208,39665,1,닭은 깨끗이 씻어 냄비에 넣고 물 2L와 인삼 대파 양파 대추 통후추를 함께 넣어 푹 삶는다. 삶아진 닭은 건져내어 살만 발라내고 손으로 잘게 뜯는다. 육수는 체에 거르고 육수에 쓰인 인삼은 굵직하게 다지고 대추는 채썬다.,http://file.okdab.com/recipe/142362084731300048.jpg, ,2021.11.01,test
209,39665,4,찹쌀이 뭉근히 퍼지면 검은깨와 땅콩을 거른 물 채썬 대추를 넣고 물 1컵으로 농도를 조절한 후 소금으로 간한다. 잣은 고깔을 제거하여 고명으로 올려낸다.,http://file.okdab.com/recipe/142362084735800051.jpg, ,2021.11.01,test
210,5836,1,쇠고기 양파 당근 감자 홍피망 청피망 양송이버섯은 큼직하게 썬다. 쇠고기는 소금 후추를 약간 넣어 따로 밑간한다.,http://file.okdab.com/recipe/142362025349300041.jpg, ,2021.11.01,test
211,5836,4,물 2.5컵과 당근 감자 홍피망 청피망 토마토 토마토페이스트 칠리 월계수잎 바질을 넣고 중불에서 은근히 끓인다. 감자가 익으면 마지막에 양송이버섯을 넣어 살짝 더 끓인 뒤 소금 후추로 간한다.,http://file.okdab.com/recipe/142361932753300040.jpg, ,2021.11.01,test
212,5836,3,냄비에 기름을 두르고 다진 마늘과 양파를 넣어 볶은 뒤 양파가 투명해지면 쇠고기를 넣고 볶아 겉면을 익힌다.,http://file.okdab.com/recipe/142361932752500039.jpg, ,2021.11.01,test
213,5836,2,토마토는 윗면에 십자칼집을 내고 끓는물에 넣어 살짝 데쳐 껍질을 벗긴 다음 큼직하게 썬다.,http://file.okdab.com/recipe/142362025353000042.jpg, ,2021.11.01,test
214,540,1,감자는 껍질째 삶아 뜨거울 때 껍질을 벗기고 포크를 이용해 으깨준다., , ,2021.11.01,test
215,540,4,노릇하게 잘 구워진 식빵위에 감자샐러드를 푸짐하게 발라준다., , ,2021.11.01,test
216,540,3,으깬 감자와 야채를 고루 섞은 뒤 플레인 요구르트마요네즈를 넣어 버무린다., , ,2021.11.01,test
217,540,2,각종 야채와 햄 맛살은 잘게 썰어 다져둔다., , ,2021.11.01,test
218,539,1,고구마는 반을 잘라 껍질째 15분정도 쪄내고 쪄낸 후 껍질을 벗겨 뜨거울 때 포크를 이용해서 곱게 으깨놓는다., , ,2021.11.01,test
219,539,4,토스트기나 프라이팬에 식빵을 노릇하게 구워 완성된 고구마 샐러드를 듬뿍 올려준다., , ,2021.11.01,test
220,539,3,으깬 고구마에 마요네즈를 넣고 고루 섞은 후 야채를 넣고 버무린다., , ,2021.11.01,test
221,539,2,준비된 야채는 곱게 채썰어 다져놓는다., , ,2021.11.01,test
222,538,1,단호박은 적당한 크기로 잘라 쪄준 후 껍질을 벗겨 으깬다., , ,2021.11.01,test
223,538,4,토스트기나 프라이팬에 식빵을 노릇하게 구워 단호박 샐러드를 듬뿍 올려준다., , ,2021.11.01,test
224,538,3,으깬 단호박에 마요네즈를 넣고 고루 섞은 후 오이 달걀 사과를 넣고 버무린다., , ,2021.11.01,test
225,538,2,오이와 사과 삶은 달걀 흰자는 으깨듯 잘게 썰어준다., , ,2021.11.01,test
226,537,1,마늘은 깨끗이 손질하여 편으로 썰어 팬에 노릇하게 볶아준다., , ,2021.11.01,test
227,537,4,깨를 뿌려 접시에 담아낸다., , ,2021.11.01,test
228,537,3,버섯의 숨이 죽으면 맛간장을 넣은 후 고루 섞어가며 살짝 볶는다., , ,2021.11.01,test
229,537,2,새송이버섯은 먹기 좋은 크기로 잘라두고 마늘이 투명한 색으로 변하면 새송이 버섯을 넣고 소금을 흩어 뿌린 후에 중간불에서 저어가며 볶는다., , ,2021.11.01,test
230,536,1,가지는 깨끗이 씻어 세로로 얇게 썬 후 굵은 소금을 뿌리고 물기가 촉촉히 생기면 거즈로 흡수해 물기를 닦는다., , ,2021.11.01,test
231,536,2,팬에 기름올리브유을 두르고 살짝 달군 후 가지를 넣고 후춧가루로 간해 노릇하게 굽는다., , ,2021.11.01,test
232,536,5,②의 가지 위에 채 썬 파프리카와 피망을 얹고 김밥처럼 돌돌 말아 소스와 곁들인다., , ,2021.11.01,test
233,536,4,파프리카와 피망은 깨끗이 씻어 씨를 도려낸 후 4~5㎝ 길이로 얇게 채 썬다., , ,2021.11.01,test
234,536,3,불에 소스 재료를 넣고 잘 섞는다., , ,2021.11.01,test
235,535,2,깨끗이 손질한 상추에 양념장을 짜지 않게 솔솔 뿌려 접시에 맛있게 담아낸다., , ,2021.11.01,test
236,535,1,상추는 물에 10분정도 충분히 담가 두었다가 한 장씩 깨끗이 씻어 체에 받혀 물기를 빼둔다., , ,2021.11.01,test
237,534,1,껍질을 벗긴 도라지는 굵은 소금을 넣어 쌀을 씻듯 잘 문질러 찬물에 담갔다가 건져내어 손질한 후 먹기 좋게 4~5cm로 잘라낸다., , ,2021.11.01,test
238,534,3,물기를 뺀 도라지와 오이는 믹싱볼에 함께 넣어 양념과 함께 조물조물 무쳐 준다.기호에 따라 식초나 설탕의 양을 조절할 수 있다., , ,2021.11.01,test
239,534,2,오이는 세로로 반 갈라 어슷 썰기로 잘라 굵은 소금을 뿌려 살짝 절여준다., , ,2021.11.01,test
240,533,1,브로코리는 꽃부분 송이를 한입크기로 잘라준다., , ,2021.11.01,test
241,533,2,끓는 소금물에 브로코리를 넣고 1분정도 데쳐 흐르는 찬물로 헹궈낸 후 체에 받쳐 물기를 빼놓는다., , ,2021.11.01,test
242,533,5,오징어는 한입크기로 적당하게 썰어 접시에 접시에 브로코리와 색을 맞춰 예쁘게 올려 초고추장 소스와 함께 내어주세요~, , ,2021.11.01,test
243,533,4,끓는 물에 오징어를 넣어 30초만 살짝만 데쳐 체에 받쳐 식힌다., , ,2021.11.01,test
244,533,3,오징어는 안쪽 내장을 깨끗이 제거하고 그물 모양으로 잘게 칼집을 내어 손질한다., , ,2021.11.01,test
245,532,1,두부는 잘게 썰고 적양배추는 믹서에 살짝 간다., , ,2021.11.01,test
246,532,4,쌀알이 푹 퍼지면 치즈를 넣고 한소끔 끓인다., , ,2021.11.01,test
247,532,3,냄비에 두부와 다시마 국물을 약간 넣고 볶다가 적양배추와 밥을 넣고 잘 섞은 뒤 남은 다시마 국물을 마저 넣고 약한 불에서 끓인다., , ,2021.11.01,test
248,532,2,아가용 치즈는 잘게 썰어 둔다., , ,2021.11.01,test
249,531,1,쌀은 깨끗하게 씻어 차가운 물에 1시간 정도 담가 불린다., , ,2021.11.01,test
250,531,4,냄비에 ②의 재료를 넣어 볶다가 ③과 불린 쌀 물을 넣고 강한 불에서 저어가며 끓이고 끓기 시작하면 약한 불에서 쌀이 푹 퍼질 때까지 10분정도 더 끓여준다., , ,2021.11.01,test
251,531,3,된장을 약간의 물에 푼다., , ,2021.11.01,test
252,531,2,표고버섯 감자 시금치와 양파 당근은 손질한 후 잘게 다진다., , ,2021.11.01,test
253,530,1,닭가슴살은 끓는 물에 푹 삶아 건져 가늘게 찢은 후 잘게 썬다., , ,2021.11.01,test
254,530,4,냄비에 ①과 ③과 진밥을 넣고 잘 섞은 뒤 ②의 닭육수를 붓고 재료가 푹 익도록 저어가며 끓인다., , ,2021.11.01,test
255,530,3,가지와 호박은 깨끗이 씻어 껍질을 벗긴 후 잘게 썰어놓고 양파와 당근도 잘게 썰어둔다., , ,2021.11.01,test
256,530,2,①을 삶고 난 국물은 버리지 말고 기름기를 두어번 걸러내어 담아둔다., , ,2021.11.01,test
257,529,1,쇠고기는 핏물을 뺀 뒤 키친타월에 싸서 물기를 빼고 다져놓는다., , ,2021.11.01,test
258,529,4,마지막으로 끓기 시작하면 약한 불에서 쌀알이 푹 퍼질 때까지 저어가며 10분정도 더 끓여준다., , ,2021.11.01,test
